relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;origin;connection_epoch
127260;1787221742277;150A;MotorUpdate / Motor-Livestand;10;41;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
127469;1787221742486;150B;Motor-/Controllerblock;20;41;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
127682;1787221742699;150D;Fahrstatistik Max/Ø;20;41;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
128724;1787221743741;1502;Akkuinformationen;16;42;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
129141;1787221744158;1505;BikePerformance / Fahrleistung;18;40;0,1,2,3,7;09-6A-09-6A-FF-FF-00-AA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
129349;1787221744366;1506;Trip / Kilometer & Betriebszähler;16;42;7;00-00-1B-D3-00-02-2B-58-00-00-02-C8-00-00-00-00;NOTIFICATION;1
129772;1787221744789;1508;Settings / Licht & Fahrstufe;17;42;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
129980;1787221744997;1509;BatteryChange / Akku-Livestand;11;42;0,1,5,6,10;13-88-FF-FF-3B-BC-48-00-00-00-F1;NOTIFICATION;1
130190;1787221745207;150A;MotorUpdate / Motor-Livestand;10;42;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
130391;1787221745408;150B;Motor-/Controllerblock;20;42;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
130600;1787221745617;150D;Fahrstatistik Max/Ø;20;42;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
131653;1787221746670;1502;Akkuinformationen;16;43;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
132059;1787221747076;1505;BikePerformance / Fahrleistung;18;41;0,1,2,3,7;10-B8-10-B8-FF-FF-00-BC-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
132270;1787221747287;1506;Trip / Kilometer & Betriebszähler;16;43;7;00-00-1B-D3-00-02-2B-5B-00-00-02-C8-00-00-00-00;NOTIFICATION;1
132688;1787221747705;1508;Settings / Licht & Fahrstufe;17;43;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
132898;1787221747915;1509;BatteryChange / Akku-Livestand;11;43;0,1,5,6,9,10;2A-F8-FF-FF-3B-B9-8C-00-00-02-0A;NOTIFICATION;1
133110;1787221748127;150A;MotorUpdate / Motor-Livestand;10;43;0,1;27-10-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
133321;1787221748338;150B;Motor-/Controllerblock;20;43;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
133543;1787221748560;150D;Fahrstatistik Max/Ø;20;43;–;00-DA-00-42-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
134570;1787221749587;1502;Akkuinformationen;16;44;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
134991;1787221750008;1505;BikePerformance / Fahrleistung;18;42;0,1,2,3,7;00-00-00-00-FF-FF-00-D5-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
135191;1787221750208;1506;Trip / Kilometer & Betriebszähler;16;44;3,7;00-00-1B-D4-00-02-2B-5E-00-00-02-C8-00-00-00-00;NOTIFICATION;1
135609;1787221750626;1508;Settings / Licht & Fahrstufe;17;44;3;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
135821;1787221750838;1509;BatteryChange / Akku-Livestand;11;44;0,1,5,6,9,10;00-00-FF-FF-3B-BE-A0-00-00-00-00;NOTIFICATION;1
136034;1787221751051;150A;MotorUpdate / Motor-Livestand;10;44;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
136237;1787221751254;150B;Motor-/Controllerblock;20;44;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
136458;1787221751475;150D;Fahrstatistik Max/Ø;20;44;3;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
137491;1787221752508;1502;Akkuinformationen;16;45;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
137910;1787221752927;1505;BikePerformance / Fahrleistung;18;43;7;00-00-00-00-FF-FF-00-8B-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
138120;1787221753137;1506;Trip / Kilometer & Betriebszähler;16;45;7;00-00-1B-D4-00-02-2B-61-00-00-02-C8-00-00-00-00;NOTIFICATION;1
138530;1787221753547;1508;Settings / Licht & Fahrstufe;17;45;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
138741;1787221753758;1509;BatteryChange / Akku-Livestand;11;45;5,6;00-00-FF-FF-3B-BF-68-00-00-00-00;NOTIFICATION;1
138951;1787221753968;150A;MotorUpdate / Motor-Livestand;10;45;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
139162;1787221754179;150B;Motor-/Controllerblock;20;45;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
139371;1787221754388;150D;Fahrstatistik Max/Ø;20;45;–;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
140410;1787221755427;1502;Akkuinformationen;16;46;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
140832;1787221755849;1505;BikePerformance / Fahrleistung;18;44;0,1,2,3,7;20-BC-20-BC-FF-FF-00-A1-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
141039;1787221756056;1506;Trip / Kilometer & Betriebszähler;16;46;7;00-00-1B-D4-00-02-2B-64-00-00-02-C8-00-00-00-00;NOTIFICATION;1
141463;1787221756480;1508;Settings / Licht & Fahrstufe;17;46;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
141669;1787221756686;1509;BatteryChange / Akku-Livestand;11;46;0,1,5,6,9,10;2E-E0-FF-FF-3B-B8-60-00-00-02-36;NOTIFICATION;1
141869;1787221756886;150A;MotorUpdate / Motor-Livestand;10;46;0,1;27-10-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
142080;1787221757097;150B;Motor-/Controllerblock;20;46;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
142291;1787221757308;150D;Fahrstatistik Max/Ø;20;46;–;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
143330;1787221758347;1502;Akkuinformationen;16;47;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
143751;1787221758768;1505;BikePerformance / Fahrleistung;18;45;0,1,2,3,7;10-90-10-90-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
143960;1787221758977;1506;Trip / Kilometer & Betriebszähler;16;47;7;00-00-1B-D4-00-02-2B-67-00-00-02-C8-00-00-00-00;NOTIFICATION;1
144380;1787221759397;1508;Settings / Licht & Fahrstufe;17;47;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
144592;1787221759609;1509;BatteryChange / Akku-Livestand;11;47;0,1,5,6,9,10;1F-40-FF-FF-3B-BA-B8-00-00-01-7E;NOTIFICATION;1
144792;1787221759809;150A;MotorUpdate / Motor-Livestand;10;47;0,1;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
145001;1787221760018;150B;Motor-/Controllerblock;20;47;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
145210;1787221760227;150D;Fahrstatistik Max/Ø;20;47;–;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
146261;1787221761278;1502;Akkuinformationen;16;48;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
146669;1787221761686;1505;BikePerformance / Fahrleistung;18;46;0,1,2,3;0E-D8-0E-D8-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
146880;1787221761897;1506;Trip / Kilometer & Betriebszähler;16;48;7;00-00-1B-D4-00-02-2B-6A-00-00-02-C8-00-00-00-00;NOTIFICATION;1
147300;1787221762317;1508;Settings / Licht & Fahrstufe;17;48;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
147521;1787221762538;1509;BatteryChange / Akku-Livestand;11;48;0,1,5,6,9,10;13-88-FF-FF-3B-BB-80-00-00-00-F0;NOTIFICATION;1
147722;1787221762739;150A;MotorUpdate / Motor-Livestand;10;48;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
147930;1787221762947;150B;Motor-/Controllerblock;20;48;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
148131;1787221763148;150D;Fahrstatistik Max/Ø;20;48;–;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
149180;1787221764197;1502;Akkuinformationen;16;49;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
149600;1787221764617;1505;BikePerformance / Fahrleistung;18;47;0,1,2,3;09-56-09-56-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
149810;1787221764827;1506;Trip / Kilometer & Betriebszähler;16;49;7;00-00-1B-D4-00-02-2B-6D-00-00-02-C8-00-00-00-00;NOTIFICATION;1
150222;1787221765239;1508;Settings / Licht & Fahrstufe;17;49;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
150431;1787221765448;1509;BatteryChange / Akku-Livestand;11;49;0,1,6,10;0F-A0-FF-FF-3B-BB-1C-00-00-00-C0;NOTIFICATION;1
150643;1787221765660;150A;MotorUpdate / Motor-Livestand;10;49;0,1;0F-A0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
150850;1787221765867;150B;Motor-/Controllerblock;20;49;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
151063;1787221766080;150D;Fahrstatistik Max/Ø;20;49;–;00-DA-00-60-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
152100;1787221767117;1502;Akkuinformationen;16;50;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
152523;1787221767540;1505;BikePerformance / Fahrleistung;18;48;0,1,2,3;05-A0-05-A0-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
152750;1787221767767;1506;Trip / Kilometer & Betriebszähler;16;50;3,7;00-00-1B-D5-00-02-2B-70-00-00-02-C8-00-00-00-00;NOTIFICATION;1
153141;1787221768158;1508;Settings / Licht & Fahrstufe;17;50;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
153350;1787221768367;1509;BatteryChange / Akku-Livestand;11;50;0,1,5,6,9,10;1B-58-FF-FF-3B-B9-F0-00-00-01-4D;NOTIFICATION;1
153561;1787221768578;150A;MotorUpdate / Motor-Livestand;10;50;0,1;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
153770;1787221768787;150B;Motor-/Controllerblock;20;50;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
153980;1787221768997;150D;Fahrstatistik Max/Ø;20;50;3;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
155032;1787221770049;1502;Akkuinformationen;16;51;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
155439;1787221770456;1505;BikePerformance / Fahrleistung;18;49;0,1,2,3;0B-36-0B-36-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
155652;1787221770669;1506;Trip / Kilometer & Betriebszähler;16;51;7;00-00-1B-D5-00-02-2B-73-00-00-02-C8-00-00-00-00;NOTIFICATION;1
156060;1787221771077;1508;Settings / Licht & Fahrstufe;17;51;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
156269;1787221771286;1509;BatteryChange / Akku-Livestand;11;51;0,1,5,6,9,10;13-88-FF-FF-3B-BB-80-00-00-00-F0;NOTIFICATION;1
156481;1787221771498;150A;MotorUpdate / Motor-Livestand;10;51;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
156694;1787221771711;150B;Motor-/Controllerblock;20;51;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
156900;1787221771917;150D;Fahrstatistik Max/Ø;20;51;–;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
157941;1787221772958;1502;Akkuinformationen;16;52;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
158361;1787221773378;1505;BikePerformance / Fahrleistung;18;50;0,1,2,3;05-A0-05-A0-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
158570;1787221773587;1506;Trip / Kilometer & Betriebszähler;16;52;7;00-00-1B-D5-00-02-2B-76-00-00-02-C8-00-00-00-00;NOTIFICATION;1
158990;1787221774007;1508;Settings / Licht & Fahrstufe;17;52;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
159193;1787221774210;1509;BatteryChange / Akku-Livestand;11;52;0,1,5,6,9,10;1B-58-FF-FF-3B-B9-F0-00-00-01-4D;NOTIFICATION;1
159400;1787221774417;150A;MotorUpdate / Motor-Livestand;10;52;–;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
159610;1787221774627;150B;Motor-/Controllerblock;20;52;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
159821;1787221774838;150D;Fahrstatistik Max/Ø;20;52;–;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
160861;1787221775878;1502;Akkuinformationen;16;53;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
161281;1787221776298;1505;BikePerformance / Fahrleistung;18;51;0,1,2,3;0B-36-0B-36-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
161492;1787221776509;1506;Trip / Kilometer & Betriebszähler;16;53;7;00-00-1B-D5-00-02-2B-79-00-00-02-C8-00-00-00-00;NOTIFICATION;1
161911;1787221776928;1508;Settings / Licht & Fahrstufe;17;53;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
162119;1787221777136;1509;BatteryChange / Akku-Livestand;11;53;0,1,10;17-70-FF-FF-3B-B9-F0-00-00-01-1D;NOTIFICATION;1
162331;1787221777348;150A;MotorUpdate / Motor-Livestand;10;53;0,1;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
162534;1787221777551;150B;Motor-/Controllerblock;20;53;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
162740;1787221777757;150D;Fahrstatistik Max/Ø;20;53;–;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
163800;1787221778817;1502;Akkuinformationen;16;54;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
164411;1787221779428;1506;Trip / Kilometer & Betriebszähler;16;54;7;00-00-1B-D5-00-02-2B-7C-00-00-02-C8-00-00-00-00;NOTIFICATION;1
164830;1787221779847;1508;Settings / Licht & Fahrstufe;17;54;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
165040;1787221780057;1509;BatteryChange / Akku-Livestand;11;54;0,1,10;1B-58-FF-FF-3B-B9-F0-00-00-01-4D;NOTIFICATION;1
165249;1787221780266;150A;MotorUpdate / Motor-Livestand;10;54;–;1B-58-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
165460;1787221780477;150B;Motor-/Controllerblock;20;54;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
165662;1787221780679;150D;Fahrstatistik Max/Ø;20;54;–;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
166710;1787221781727;1502;Akkuinformationen;16;55;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
167128;1787221782145;1505;BikePerformance / Fahrleistung;18;52;0,1,2,3;09-56-09-56-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
167328;1787221782345;1506;Trip / Kilometer & Betriebszähler;16;55;7;00-00-1B-D5-00-02-2B-7F-00-00-02-C8-00-00-00-00;NOTIFICATION;1
167747;1787221782764;1508;Settings / Licht & Fahrstufe;17;55;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
167958;1787221782975;1509;BatteryChange / Akku-Livestand;11;55;0,1,10;17-70-FF-FF-3B-B9-F0-00-00-01-1E;NOTIFICATION;1
168168;1787221783185;150A;MotorUpdate / Motor-Livestand;10;55;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
168377;1787221783394;150B;Motor-/Controllerblock;20;55;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
168589;1787221783606;150D;Fahrstatistik Max/Ø;20;55;–;00-DA-00-74-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
169633;1787221784650;1502;Akkuinformationen;16;56;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
170051;1787221785068;1505;BikePerformance / Fahrleistung;18;53;0,1,2,3;0B-22-0B-22-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
170258;1787221785275;1506;Trip / Kilometer & Betriebszähler;16;56;7;00-00-1B-D5-00-02-2B-81-00-00-02-C8-00-00-00-00;NOTIFICATION;1
170679;1787221785696;1508;Settings / Licht & Fahrstufe;17;56;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
170880;1787221785897;1509;BatteryChange / Akku-Livestand;11;56;0,1,5,6,9,10;03-E8-FF-FF-3B-BD-74-00-00-00-90;NOTIFICATION;1
171091;1787221786108;150A;MotorUpdate / Motor-Livestand;10;56;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
171297;1787221786314;150B;Motor-/Controllerblock;20;56;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
171508;1787221786525;150D;Fahrstatistik Max/Ø;20;56;3;00-DA-00-81-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
172550;1787221787567;1502;Akkuinformationen;16;57;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
172970;1787221787987;1505;BikePerformance / Fahrleistung;18;54;0,1,2,3,7;00-00-00-00-FF-FF-00-AF-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
173191;1787221788208;1506;Trip / Kilometer & Betriebszähler;16;57;3,7;00-00-1B-D6-00-02-2B-84-00-00-02-C8-00-00-00-00;NOTIFICATION;1
173600;1787221788617;1508;Settings / Licht & Fahrstufe;17;57;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
173808;1787221788825;1509;BatteryChange / Akku-Livestand;11;57;0,1,6,10;00-00-FF-FF-3B-BD-D8-00-00-00-00;NOTIFICATION;1
174010;1787221789027;150A;MotorUpdate / Motor-Livestand;10;57;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
174229;1787221789246;150B;Motor-/Controllerblock;20;57;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
174430;1787221789447;150D;Fahrstatistik Max/Ø;20;57;–;00-DA-00-81-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
175480;1787221790497;1502;Akkuinformationen;16;58;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
175889;1787221790906;1505;BikePerformance / Fahrleistung;18;55;7;00-00-00-00-FF-FF-00-7E-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
176099;1787221791116;1506;Trip / Kilometer & Betriebszähler;16;58;7;00-00-1B-D6-00-02-2B-87-00-00-02-C8-00-00-00-00;NOTIFICATION;1
176519;1787221791536;1508;Settings / Licht & Fahrstufe;17;58;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
176728;1787221791745;1509;BatteryChange / Akku-Livestand;11;58;0,1,5,6,10;07-D0-FF-FF-3B-BC-48-00-00-00-30;NOTIFICATION;1
176941;1787221791958;150A;MotorUpdate / Motor-Livestand;10;58;0,1;07-D0-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
177153;1787221792170;150B;Motor-/Controllerblock;20;58;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
177349;1787221792366;150D;Fahrstatistik Max/Ø;20;58;–;00-DA-00-81-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
178402;1787221793419;1502;Akkuinformationen;16;59;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
178812;1787221793829;1505;BikePerformance / Fahrleistung;18;56;0,1,2,3,7;0B-22-0B-22-FF-FF-00-7C-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
179020;1787221794037;1506;Trip / Kilometer & Betriebszähler;16;59;7;00-00-1B-D6-00-02-2B-8A-00-00-02-C8-00-00-00-00;NOTIFICATION;1
179440;1787221794457;1508;Settings / Licht & Fahrstufe;17;59;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
179651;1787221794668;1509;BatteryChange / Akku-Livestand;11;59;0,1,5,6,9,10;1F-40-FF-FF-3B-B9-8C-00-00-01-7C;NOTIFICATION;1
179861;1787221794878;150A;MotorUpdate / Motor-Livestand;10;59;0,1;1F-40-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
180080;1787221795097;150B;Motor-/Controllerblock;20;59;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
180280;1787221795297;150D;Fahrstatistik Max/Ø;20;59;–;00-DA-00-81-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
181321;1787221796338;1502;Akkuinformationen;16;60;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
181739;1787221796756;1505;BikePerformance / Fahrleistung;18;57;0,1,2,3,7;0C-F8-0C-F8-FF-FF-00-AC-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
181951;1787221796968;1506;Trip / Kilometer & Betriebszähler;16;60;7;00-00-1B-D6-00-02-2B-8D-00-00-02-C8-00-00-00-00;NOTIFICATION;1
182359;1787221797376;1508;Settings / Licht & Fahrstufe;17;60;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
182571;1787221797588;1509;BatteryChange / Akku-Livestand;11;60;0,1,6,10;1B-58-FF-FF-3B-B9-F0-00-00-01-4D;NOTIFICATION;1
182782;1787221797799;150A;MotorUpdate / Motor-Livestand;10;60;0,1;17-70-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
182990;1787221798007;150B;Motor-/Controllerblock;20;60;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;NOTIFICATION;1
183198;1787221798215;150D;Fahrstatistik Max/Ø;20;60;–;00-DA-00-81-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
184240;1787221799257;1502;Akkuinformationen;16;61;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;NOTIFICATION;1
184664;1787221799681;1505;BikePerformance / Fahrleistung;18;58;0,1,2,3,7;07-76-07-76-FF-FF-00-C6-FF-FF-FF-FF-FF-00-00-00-00-00;NOTIFICATION;1
184872;1787221799889;1506;Trip / Kilometer & Betriebszähler;16;61;7;00-00-1B-D6-00-02-2B-90-00-00-02-C8-00-00-00-00;NOTIFICATION;1
185291;1787221800308;1508;Settings / Licht & Fahrstufe;17;61;–;00-00-00-01-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;NOTIFICATION;1
185490;1787221800507;1509;BatteryChange / Akku-Livestand;11;61;0,1,4,5,6,9,10;0F-A0-FF-FF-39-BB-80-00-00-00-C0;NOTIFICATION;1
