relative_ms;timestamp_ms;channel;meaning;length;packet_no;changed_bytes;hex;payload_sha256;public_redaction
211439;1786641645462;150B;Motor-/Controllerblock;20;71;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
211641;1786641645664;150D;Zweite Fahrstatistik;20;71;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
212687;1786641646710;1502;Akkuinformationen;16;72;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
213104;1786641647127;1505;BikePerformance / Fahrleistung;18;72;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
213316;1786641647339;1506;Trip / Kilometer & Betriebszähler;16;72;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
213733;1786641647756;1508;Settings / Licht & Fahrstufe;17;72;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
213934;1786641647957;1509;BatteryChange / Akku-Livestand;11;72;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
214149;1786641648172;150A;MotorUpdate / Motor-Livestand;10;72;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
214362;1786641648385;150B;Motor-/Controllerblock;20;72;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
214564;1786641648587;150D;Zweite Fahrstatistik;20;72;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
215610;1786641649633;1502;Akkuinformationen;16;73;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
216027;1786641650050;1505;BikePerformance / Fahrleistung;18;73;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
216245;1786641650268;1506;Trip / Kilometer & Betriebszähler;16;73;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
216658;1786641650681;1508;Settings / Licht & Fahrstufe;17;73;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
216859;1786641650882;1509;BatteryChange / Akku-Livestand;11;73;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
217073;1786641651096;150A;MotorUpdate / Motor-Livestand;10;73;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
217276;1786641651299;150B;Motor-/Controllerblock;20;73;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
217490;1786641651513;150D;Zweite Fahrstatistik;20;73;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
218535;1786641652558;1502;Akkuinformationen;16;74;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
218951;1786641652974;1505;BikePerformance / Fahrleistung;18;74;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
219154;1786641653177;1506;Trip / Kilometer & Betriebszähler;16;74;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
219582;1786641653605;1508;Settings / Licht & Fahrstufe;17;74;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
219784;1786641653807;1509;BatteryChange / Akku-Livestand;11;74;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
220002;1786641654025;150A;MotorUpdate / Motor-Livestand;10;74;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
220201;1786641654224;150B;Motor-/Controllerblock;20;74;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
220416;1786641654439;150D;Zweite Fahrstatistik;20;74;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
221461;1786641655484;1502;Akkuinformationen;16;75;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
221880;1786641655903;1505;BikePerformance / Fahrleistung;18;75;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
222078;1786641656101;1506;Trip / Kilometer & Betriebszähler;16;75;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
222496;1786641656519;1508;Settings / Licht & Fahrstufe;17;75;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
222715;1786641656738;1509;BatteryChange / Akku-Livestand;11;75;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
222912;1786641656935;150A;MotorUpdate / Motor-Livestand;10;75;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
223128;1786641657151;150B;Motor-/Controllerblock;20;75;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
223342;1786641657365;150D;Zweite Fahrstatistik;20;75;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
224377;1786641658400;1502;Akkuinformationen;16;76;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
224790;1786641658813;1505;BikePerformance / Fahrleistung;18;76;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
225004;1786641659027;1506;Trip / Kilometer & Betriebszähler;16;76;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
225433;1786641659456;1508;Settings / Licht & Fahrstufe;17;76;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
225635;1786641659658;1509;BatteryChange / Akku-Livestand;11;76;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
225847;1786641659870;150A;MotorUpdate / Motor-Livestand;10;76;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
226050;1786641660073;150B;Motor-/Controllerblock;20;76;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
226257;1786641660280;150D;Zweite Fahrstatistik;20;76;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
227300;1786641661323;1502;Akkuinformationen;16;77;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
227719;1786641661742;1505;BikePerformance / Fahrleistung;18;77;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
227930;1786641661953;1506;Trip / Kilometer & Betriebszähler;16;77;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
228347;1786641662370;1508;Settings / Licht & Fahrstufe;17;77;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
228550;1786641662573;1509;BatteryChange / Akku-Livestand;11;77;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
228762;1786641662785;150A;MotorUpdate / Motor-Livestand;10;77;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
228979;1786641663002;150B;Motor-/Controllerblock;20;77;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
229179;1786641663202;150D;Zweite Fahrstatistik;20;77;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
230236;1786641664259;1502;Akkuinformationen;16;78;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
230646;1786641664669;1505;BikePerformance / Fahrleistung;18;78;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
230855;1786641664878;1506;Trip / Kilometer & Betriebszähler;16;78;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
231283;1786641665306;1508;Settings / Licht & Fahrstufe;17;78;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
231475;1786641665498;1509;BatteryChange / Akku-Livestand;11;78;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
231701;1786641665724;150A;MotorUpdate / Motor-Livestand;10;78;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
231891;1786641665914;150B;Motor-/Controllerblock;20;78;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
232104;1786641666127;150D;Zweite Fahrstatistik;20;78;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
233151;1786641667174;1502;Akkuinformationen;16;79;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
233567;1786641667590;1505;BikePerformance / Fahrleistung;18;79;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
233782;1786641667805;1506;Trip / Kilometer & Betriebszähler;16;79;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
234186;1786641668209;1508;Settings / Licht & Fahrstufe;17;79;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
234401;1786641668424;1509;BatteryChange / Akku-Livestand;11;79;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
234625;1786641668648;150A;MotorUpdate / Motor-Livestand;10;79;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
234816;1786641668839;150B;Motor-/Controllerblock;20;79;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
235029;1786641669052;150D;Zweite Fahrstatistik;20;79;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
236076;1786641670099;1502;Akkuinformationen;16;80;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
236493;1786641670516;1505;BikePerformance / Fahrleistung;18;80;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
236695;1786641670718;1506;Trip / Kilometer & Betriebszähler;16;80;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
237112;1786641671135;1508;Settings / Licht & Fahrstufe;17;80;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
237337;1786641671360;1509;BatteryChange / Akku-Livestand;11;80;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
237529;1786641671552;150A;MotorUpdate / Motor-Livestand;10;80;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
237743;1786641671766;150B;Motor-/Controllerblock;20;80;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
237944;1786641671967;150D;Zweite Fahrstatistik;20;80;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
238988;1786641673011;1502;Akkuinformationen;16;81;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
239411;1786641673434;1505;BikePerformance / Fahrleistung;18;81;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
239631;1786641673654;1506;Trip / Kilometer & Betriebszähler;16;81;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
240036;1786641674059;1508;Settings / Licht & Fahrstufe;17;81;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
240248;1786641674271;1509;BatteryChange / Akku-Livestand;11;81;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
240451;1786641674474;150A;MotorUpdate / Motor-Livestand;10;81;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
240665;1786641674688;150B;Motor-/Controllerblock;20;81;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
240870;1786641674893;150D;Zweite Fahrstatistik;20;81;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
241914;1786641675937;1502;Akkuinformationen;16;82;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
242331;1786641676354;1505;BikePerformance / Fahrleistung;18;82;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
242557;1786641676580;1506;Trip / Kilometer & Betriebszähler;16;82;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
242962;1786641676985;1508;Settings / Licht & Fahrstufe;17;82;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
243164;1786641677187;1509;BatteryChange / Akku-Livestand;11;82;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
243377;1786641677400;150A;MotorUpdate / Motor-Livestand;10;82;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
243590;1786641677613;150B;Motor-/Controllerblock;20;82;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
243794;1786641677817;150D;Zweite Fahrstatistik;20;82;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
244838;1786641678861;1502;Akkuinformationen;16;83;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
245256;1786641679279;1505;BikePerformance / Fahrleistung;18;83;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
245469;1786641679492;1506;Trip / Kilometer & Betriebszähler;16;83;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
245896;1786641679919;1508;Settings / Licht & Fahrstufe;17;83;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
246102;1786641680125;1509;BatteryChange / Akku-Livestand;11;83;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
246317;1786641680340;150A;MotorUpdate / Motor-Livestand;10;83;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
246506;1786641680529;150B;Motor-/Controllerblock;20;83;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
246721;1786641680744;150D;Zweite Fahrstatistik;20;83;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
247788;1786641681811;1502;Akkuinformationen;16;84;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
248182;1786641682205;1505;BikePerformance / Fahrleistung;18;84;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
248383;1786641682406;1506;Trip / Kilometer & Betriebszähler;16;84;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
248801;1786641682824;1508;Settings / Licht & Fahrstufe;17;84;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
249025;1786641683048;1509;BatteryChange / Akku-Livestand;11;84;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
249227;1786641683250;150A;MotorUpdate / Motor-Livestand;10;84;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
249442;1786641683465;150B;Motor-/Controllerblock;20;84;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
249646;1786641683669;150D;Zweite Fahrstatistik;20;84;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
250690;1786641684713;1502;Akkuinformationen;16;85;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
251105;1786641685128;1505;BikePerformance / Fahrleistung;18;85;–;00-00-00-00-FF-FF-00-00-FF-FF-FF-FF-FF-00-00-00-00-00;;
251310;1786641685333;1506;Trip / Kilometer & Betriebszähler;16;85;–;00-00-1B-55-00-02-1F-74-00-00-02-BB-00-00-00-00;;
251726;1786641685749;1508;Settings / Licht & Fahrstufe;17;85;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
251940;1786641685963;1509;BatteryChange / Akku-Livestand;11;85;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
252141;1786641686164;150A;MotorUpdate / Motor-Livestand;10;85;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
252367;1786641686390;150B;Motor-/Controllerblock;20;85;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
252568;1786641686591;150D;Zweite Fahrstatistik;20;85;–;00-1C-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
253605;1786641687628;1502;Akkuinformationen;16;86;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
254021;1786641688044;1505;BikePerformance / Fahrleistung;18;86;7;00-00-00-00-FF-FF-00-06-FF-FF-FF-FF-FF-00-00-00-00-00;;
254234;1786641688257;1506;Trip / Kilometer & Betriebszähler;16;86;7;00-00-1B-55-00-02-1F-75-00-00-02-BB-00-00-00-00;;
254653;1786641688676;1508;Settings / Licht & Fahrstufe;17;86;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
254854;1786641688877;1509;BatteryChange / Akku-Livestand;11;86;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
255079;1786641689102;150A;MotorUpdate / Motor-Livestand;10;86;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
255280;1786641689303;150B;Motor-/Controllerblock;20;86;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
255484;1786641689507;150D;Zweite Fahrstatistik;20;86;1;00-2F-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
256530;1786641690553;1502;Akkuinformationen;16;87;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
256945;1786641690968;1505;BikePerformance / Fahrleistung;18;87;7;00-00-00-00-FF-FF-00-59-FF-FF-FF-FF-FF-00-00-00-00-00;;
257159;1786641691182;1506;Trip / Kilometer & Betriebszähler;16;87;7;00-00-1B-55-00-02-1F-78-00-00-02-BB-00-00-00-00;;
257579;1786641691602;1508;Settings / Licht & Fahrstufe;17;87;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
257778;1786641691801;1509;BatteryChange / Akku-Livestand;11;87;–;00-00-FF-FF-64-CF-D0-00-00-00-00;;
257991;1786641692014;150A;MotorUpdate / Motor-Livestand;10;87;–;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
258195;1786641692218;150B;Motor-/Controllerblock;20;87;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
258410;1786641692433;150D;Zweite Fahrstatistik;20;87;1;00-59-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
259453;1786641693476;1502;Akkuinformationen;16;88;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
259883;1786641693906;1505;BikePerformance / Fahrleistung;18;88;0,1,2,3,7;1C-0C-1C-0C-FF-FF-00-93-FF-FF-FF-FF-FF-00-00-00-00-00;;
260074;1786641694097;1506;Trip / Kilometer & Betriebszähler;16;88;7;00-00-1B-55-00-02-1F-7B-00-00-02-BB-00-00-00-00;;
260491;1786641694514;1508;Settings / Licht & Fahrstufe;17;88;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
260714;1786641694737;1509;BatteryChange / Akku-Livestand;11;88;0,1,5,6,9,10;27-10-FF-FF-64-C9-90-00-00-02-04;;
260918;1786641694941;150A;MotorUpdate / Motor-Livestand;10;88;0,1;2E-E0-FF-FF-FF-FF-FF-FF-FF-FF;;
261130;1786641695153;150B;Motor-/Controllerblock;20;88;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
261335;1786641695358;150D;Zweite Fahrstatistik;20;88;1;00-B3-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
262382;1786641696405;1502;Akkuinformationen;16;89;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
262797;1786641696820;1505;BikePerformance / Fahrleistung;18;89;0,1,2,3,7;00-00-00-00-FF-FF-00-9F-FF-FF-FF-FF-FF-00-00-00-00-00;;
262998;1786641697021;1506;Trip / Kilometer & Betriebszähler;16;89;7;00-00-1B-55-00-02-1F-7E-00-00-02-BB-00-00-00-00;;
263418;1786641697441;1508;Settings / Licht & Fahrstufe;17;89;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
263629;1786641697652;1509;BatteryChange / Akku-Livestand;11;89;0,1,5,6,9,10;13-88-FF-FF-64-CC-B0-00-00-01-06;;
263833;1786641697856;150A;MotorUpdate / Motor-Livestand;10;89;0,1;13-88-FF-FF-FF-FF-FF-FF-FF-FF;;
264047;1786641698070;150B;Motor-/Controllerblock;20;89;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
264260;1786641698283;150D;Zweite Fahrstatistik;20;89;–;00-B3-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
265296;1786641699319;1502;Akkuinformationen;16;90;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
265710;1786641699733;1505;BikePerformance / Fahrleistung;18;90;7;00-00-00-00-FF-FF-00-A4-FF-FF-FF-FF-FF-00-00-00-00-00;;
265932;1786641699955;1506;Trip / Kilometer & Betriebszähler;16;90;7;00-00-1B-55-00-02-1F-81-00-00-02-BB-00-00-00-00;;
266339;1786641700362;1508;Settings / Licht & Fahrstufe;17;90;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
266557;1786641700580;1509;BatteryChange / Akku-Livestand;11;90;0,1,5,6,9,10;00-00-FF-FF-64-CF-6C-00-00-00-00;;
266756;1786641700779;150A;MotorUpdate / Motor-Livestand;10;90;0,1;00-00-FF-FF-FF-FF-FF-FF-FF-FF;;
266970;1786641700993;150B;Motor-/Controllerblock;20;90;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
267172;1786641701195;150D;Zweite Fahrstatistik;20;90;–;00-B3-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
268220;1786641702243;1502;Akkuinformationen;16;91;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
268636;1786641702659;1505;BikePerformance / Fahrleistung;18;91;7;00-00-00-00-FF-FF-00-76-FF-FF-FF-FF-FF-00-00-00-00-00;;
268848;1786641702871;1506;Trip / Kilometer & Betriebszähler;16;91;7;00-00-1B-55-00-02-1F-84-00-00-02-BB-00-00-00-00;;
269264;1786641703287;1508;Settings / Licht & Fahrstufe;17;91;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
269469;1786641703492;1509;BatteryChange / Akku-Livestand;11;91;0,1,5,6,10;07-D0-FF-FF-64-CD-DC-00-00-00-69;;
269681;1786641703704;150A;MotorUpdate / Motor-Livestand;10;91;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
269897;1786641703920;150B;Motor-/Controllerblock;20;91;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
270099;1786641704122;150D;Zweite Fahrstatistik;20;91;–;00-B3-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
271143;1786641705166;1502;Akkuinformationen;16;92;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
271561;1786641705584;1505;BikePerformance / Fahrleistung;18;92;0,1,2,3,7;0C-30-0C-30-FF-FF-00-97-FF-FF-FF-FF-FF-00-00-00-00-00;;
271771;1786641705794;1506;Trip / Kilometer & Betriebszähler;16;92;7;00-00-1B-55-00-02-1F-87-00-00-02-BB-00-00-00-00;;
272193;1786641706216;1508;Settings / Licht & Fahrstufe;17;92;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
272394;1786641706417;1509;BatteryChange / Akku-Livestand;11;92;0,1,5,6,9,10;3A-98-FF-FF-64-C7-9C-00-00-02-FE;;
272608;1786641706631;150A;MotorUpdate / Motor-Livestand;10;92;0,1;36-B0-FF-FF-FF-FF-FF-FF-FF-FF;;
272812;1786641706835;150B;Motor-/Controllerblock;20;92;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
273023;1786641707046;150D;Zweite Fahrstatistik;20;92;1;00-DA-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
274070;1786641708093;1502;Akkuinformationen;16;93;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
274487;1786641708510;1505;BikePerformance / Fahrleistung;18;93;0,1,2,3,7;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
274686;1786641708709;1506;Trip / Kilometer & Betriebszähler;16;93;7;00-00-1B-55-00-02-1F-8A-00-00-02-BB-00-00-00-00;;
275104;1786641709127;1508;Settings / Licht & Fahrstufe;17;93;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
275318;1786641709341;1509;BatteryChange / Akku-Livestand;11;93;0,1,5,6,9,10;0B-B8-FF-FF-64-CC-4C-00-00-00-9C;;
275533;1786641709556;150A;MotorUpdate / Motor-Livestand;10;93;0,1;0B-B8-FF-FF-FF-FF-FF-FF-FF-FF;;
275737;1786641709760;150B;Motor-/Controllerblock;20;93;–;FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF-FF;;
275948;1786641709971;150D;Zweite Fahrstatistik;20;93;–;00-DA-00-00-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-FF-FF-00-00;;
276995;1786641711018;1502;Akkuinformationen;16;94;–;47-18-FF-FF-FF-FF-47-18-FF-FF-FF-FF-FF-FF-00-00;;
277412;1786641711435;1505;BikePerformance / Fahrleistung;18;94;–;00-00-00-00-FF-FF-00-DA-FF-FF-FF-FF-FF-00-00-00-00-00;;
277613;1786641711636;1506;Trip / Kilometer & Betriebszähler;16;94;3,7;00-00-1B-56-00-02-1F-8C-00-00-02-BB-00-00-00-00;;
278044;1786641712067;1508;Settings / Licht & Fahrstufe;17;94;–;00-00-00-02-FF-FF-FF-FF-FF-FF-FF-00-00-00-00-00-00;;
